28-May-2014 22:17:53 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 00:18:16 - DEBUG   :: Thread-35 : Renaming /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Believe - Skillet.mp3 ---> 08 Skillet - Awake [2009] - Believe.mp3
29-May-2014 00:18:16 - DEBUG   :: Thread-35 : Renaming /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Forgiven - Skillet.mp3 ---> 09 Skillet - Awake [2009] - Forgiven.mp3
29-May-2014 00:18:16 - DEBUG   :: Thread-35 : Renaming /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Awake And Alive - Skillet.mp3 ---> 04 Skillet - Awake [2009] - Awake and Alive.mp3
29-May-2014 00:18:16 - DEBUG   :: Thread-35 : Renaming /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Lucy - Skillet.mp3 ---> 12 Skillet - Awake [2009] - Lucy.mp3
29-May-2014 00:18:16 - DEBUG   :: Thread-35 : Renaming /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/One Day Too Late - Skillet.mp3 ---> 05 Skillet - Awake [2009] - One Day Too Late.mp3
29-May-2014 00:18:16 - DEBUG   :: Thread-35 : Renaming /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Never Surrender - Skillet.mp3 ---> 11 Skillet - Awake [2009] - Never Surrender.mp3
29-May-2014 00:18:16 - DEBUG   :: Thread-35 : Renaming /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Should've When You Could've - Skillet.mp3 ---> 07 Skillet - Awake [2009] - Should've When You Could've.mp3
29-May-2014 00:18:16 - DEBUG   :: Thread-35 : Renaming /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Sometimes - Skillet.mp3 ---> 10 Skillet - Awake [2009] - Sometimes.mp3
29-May-2014 00:18:16 - DEBUG   :: Thread-35 : Renaming /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/It's Not Me It's You - Skillet.mp3 ---> 06 Skillet - Awake [2009] - It's Not Me, It's You.mp3
29-May-2014 00:18:16 - DEBUG   :: Thread-35 : Renaming /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Monster - Skillet.mp3 ---> 02 Skillet - Awake [2009] - Monster.mp3
29-May-2014 00:18:16 - DEBUG   :: Thread-35 : Renaming /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Hero - Skillet.mp3 ---> 01 Skillet - Awake [2009] - Hero.mp3
29-May-2014 00:18:16 - INFO    :: Thread-35 : Checking which files we need to move.....
29-May-2014 00:18:16 - INFO    :: Thread-35 : Updating file permissions in /root/Music/Skillet/Awake [2009]
29-May-2014 00:18:16 - INFO    :: Thread-35 : Scanning music directory: /root/Music/Skillet/Awake [2009]
29-May-2014 00:18:16 - INFO    :: Thread-35 : 12 new/modified songs found and added to the database
29-May-2014 00:18:16 - INFO    :: Thread-35 : Found 12 new/modified tracks in: '/root/Music/Skillet/Awake [2009]'. Matching tracks to the appropriate releases....
29-May-2014 00:18:16 - INFO    :: Thread-35 : Now matching songs by Skillet
29-May-2014 00:18:16 - INFO    :: Thread-35 : Track matching is 50.0% complete
29-May-2014 00:18:17 - INFO    :: Thread-35 : Track matching is 100.0% complete
29-May-2014 00:18:17 - INFO    :: Thread-35 : Completed matching tracks from directory: /root/Music/Skillet/Awake [2009]
29-May-2014 00:18:17 - INFO    :: Thread-35 : Updating artist track counts
29-May-2014 00:18:17 - INFO    :: Thread-35 : Counting matched tracks to mark albums as skipped/downloaded
29-May-2014 00:18:17 - INFO    :: Thread-35 : Album status update complete
29-May-2014 00:18:17 - INFO    :: Thread-35 : Library scan complete
29-May-2014 00:18:17 - INFO    :: Thread-35 : Post-processing for Skillet - Awake complete
29-May-2014 00:18:17 - INFO    :: Thread-35 : Sending library update command to XBMC @ 127.0.0.1:80
29-May-2014 00:18:17 - WARNING :: Thread-35 : Error opening XBMC url: <urlopen error unknown url type: 127.0.0.1>
29-May-2014 00:18:17 - WARNING :: Thread-35 : Error sending update request to XBMC
29-May-2014 00:18:17 - INFO    :: Thread-35 : Sending notification command to XMBC @ 127.0.0.1:80
29-May-2014 00:18:17 - WARNING :: Thread-35 : Error opening XBMC url: <urlopen error unknown url type: 127.0.0.1>
29-May-2014 00:18:17 - WARNING :: Thread-35 : Error sending notification request to XBMC
29-May-2014 00:20:39 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 00:20:39 - INFO    :: MainThread : Daemonized to PID: 6506
29-May-2014 00:20:39 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 00:20:39 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 08:38:04 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 08:38:04 - INFO    :: MainThread : Daemonized to PID: 2039
29-May-2014 08:38:04 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 08:38:04 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 09:12:06 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 09:12:06 - INFO    :: MainThread : Daemonized to PID: 2666
29-May-2014 09:12:06 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 09:12:06 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 09:13:04 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 09:13:04 - INFO    :: MainThread : Daemonized to PID: 2883
29-May-2014 09:13:04 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 09:13:04 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 17:32:53 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 17:32:53 - INFO    :: MainThread : Daemonized to PID: 2265
29-May-2014 17:32:53 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 17:32:53 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 17:34:09 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 17:34:09 - INFO    :: MainThread : Daemonized to PID: 2543
29-May-2014 17:34:09 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 17:34:09 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 17:35:41 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 17:35:41 - INFO    :: MainThread : Daemonized to PID: 2216
29-May-2014 17:35:41 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 17:35:41 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 17:49:39 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 17:49:40 - INFO    :: MainThread : Daemonized to PID: 2195
29-May-2014 17:49:40 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 17:49:40 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 18:44:25 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 18:44:26 - INFO    :: MainThread : Daemonized to PID: 2112
29-May-2014 18:44:26 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 18:44:26 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
